origin,dest,year,month,carrier,passengers,seats,departures_performed,distance_miles
DFW,NPT,2024,6,B6,16859,20252,122,1530.3
DFW,NPT,2024,7,B6,14479,17741,113,1530.3
DFW,NPT,2024,8,B6,17627,20886,118,1530.3
DFW,NPT,2024,9,B6,18347,20532,118,1530.3
DFW,NPT,2024,10,B6,16281,19908,126,1530.3
DFW,NPT,2024,11,B6,17150,19656,126,1530.3
DFW,NPT,2024,12,B6,15942,18544,122,1530.3
DFW,NPT,2025,1,B6,15468,19656,126,1530.3
DFW,NPT,2025,2,B6,16549,19723,121,1530.3
DFW,NPT,2025,3,B6,15184,17289,113,1530.3
DFW,NPT,2025,4,B6,14720,17360,112,1530.3
DFW,NPT,2025,5,B6,16606,22196,124,1530.3
DFW,NPT,2025,6,B6,15532,19520,122,1530.3
DFW,NPT,2025,7,B6,18711,21576,116,1530.3
DFW,NPT,2025,8,B6,20737,23495,127,1530.3
DFW,NPT,2025,9,B6,16255,20150,130,1530.3
DFW,NPT,2025,10,B6,14535,17064,108,1530.3
DFW,NPT,2025,11,B6,18966,22326,122,1530.3
DFW,NPT,2025,12,B6,15011,19071,117,1530.3
DFW,NPT,2026,1,B6,19340,23168,128,1530.3
DFW,NPT,2026,2,B6,15750,19397,119,1530.3
DFW,NPT,2026,3,B6,15071,20787,123,1530.3
DFW,NPT,2026,4,B6,16048,19065,123,1530.3
DFW,NPT,2026,5,B6,19124,21672,126,1530.3
DFW,OAK,2024,6,AA,9326,12246,78,1453.7
DFW,OAK,2024,7,AA,10910,13035,79,1453.7
DFW,OAK,2024,8,AA,9921,12324,78,1453.7
DFW,OAK,2024,9,AA,10724,14193,83,1453.7
DFW,OAK,2024,10,AA,10586,13536,72,1453.7
DFW,OAK,2024,11,AA,8815,10721,71,1453.7
DFW,OAK,2024,12,AA,8903,11396,74,1453.7
DFW,OAK,2025,1,AA,11230,13035,79,1453.7
DFW,OAK,2025,2,AA,9315,12420,69,1453.7
DFW,OAK,2025,3,AA,10241,12284,74,1453.7
DFW,OAK,2025,4,AA,10334,11999,71,1453.7
DFW,OAK,2025,5,AA,10410,12533,83,1453.7
DFW,OAK,2025,6,AA,13284,14760,82,1453.7
DFW,OAK,2025,7,AA,11706,14100,75,1453.7
DFW,OAK,2025,8,AA,12206,13800,75,1453.7
DFW,OAK,2025,9,AA,8761,11005,71,1453.7
DFW,OAK,2025,10,AA,9640,12118,73,1453.7
DFW,OAK,2025,11,AA,9306,11502,71,1453.7
DFW,OAK,2025,12,AA,14247,16182,87,1453.7
DFW,OAK,2026,1,AA,11223,12816,72,1453.7
DFW,OAK,2026,2,AA,11508,14175,75,1453.7
DFW,OAK,2026,3,AA,10422,12084,76,1453.7
DFW,OAK,2026,4,AA,8812,12312,76,1453.7
DFW,OAK,2026,5,AA,11319,13026,78,1453.7
DFW,ORD,2024,6,UA,8329,10032,66,802.0
DFW,ORD,2024,7,UA,8688,9216,64,802.0
DFW,ORD,2024,8,UA,8895,10824,66,802.0
DFW,ORD,2024,9,UA,7653,9715,67,802.0
DFW,ORD,2024,10,UA,8408,9976,58,802.0
DFW,ORD,2024,11,UA,8456,10251,67,802.0
DFW,ORD,2024,12,UA,6306,7257,59,802.0
DFW,ORD,2025,1,UA,8355,10281,69,802.0
DFW,ORD,2025,2,UA,9146,10112,64,802.0
DFW,ORD,2025,3,UA,6666,9856,64,802.0
DFW,ORD,2025,4,UA,7568,9724,68,802.0
DFW,ORD,2025,5,UA,6997,8646,66,802.0
DFW,ORD,2025,6,UA,7313,9638,61,802.0
DFW,ORD,2025,7,UA,8738,10816,64,802.0
DFW,ORD,2025,8,UA,8586,9945,65,802.0
DFW,ORD,2025,9,UA,9411,11310,65,802.0
DFW,ORD,2025,10,UA,6709,8100,60,802.0
DFW,ORD,2025,11,UA,5482,7749,63,802.0
DFW,ORD,2025,12,UA,8948,11310,65,802.0
DFW,ORD,2026,1,UA,6729,8128,64,802.0
DFW,ORD,2026,2,UA,6925,8777,67,802.0
DFW,ORD,2026,3,UA,7232,11808,72,802.0
DFW,ORD,2026,4,UA,8846,11147,71,802.0
DFW,ORD,2026,5,UA,6591,8970,65,802.0
DFW,SAN,2024,6,AS,11487,15504,102,1168.5
DFW,SAN,2024,7,AS,13419,15582,106,1168.5
DFW,SAN,2024,8,AS,12448,14805,105,1168.5
DFW,SAN,2024,9,AS,14893,17576,104,1168.5
DFW,SAN,2024,10,AS,10639,14200,100,1168.5
DFW,SAN,2024,11,AS,15711,18511,107,1168.5
DFW,SAN,2024,12,AS,10786,13362,102,1168.5
DFW,SAN,2025,1,AS,14945,18270,105,1168.5
DFW,SAN,2025,2,AS,14944,17548,107,1168.5
DFW,SAN,2025,3,AS,12037,14523,103,1168.5
DFW,SAN,2025,4,AS,13825,16954,98,1168.5
DFW,SAN,2025,5,AS,11658,12998,97,1168.5
DFW,SAN,2025,6,AS,11677,13900,100,1168.5
DFW,SAN,2025,7,AS,12385,14976,104,1168.5
DFW,SAN,2025,8,AS,10316,14734,106,1168.5
DFW,SAN,2025,9,AS,11355,14602,98,1168.5
DFW,SAN,2025,10,AS,11459,15141,103,1168.5
DFW,SAN,2025,11,AS,14674,16932,102,1168.5
DFW,SAN,2025,12,AS,14234,16684,97,1168.5
DFW,SAN,2026,1,AS,12726,15141,103,1168.5
DFW,SAN,2026,2,AS,10788,12350,95,1168.5
DFW,SAN,2026,3,AS,14540,16245,95,1168.5
DFW,SAN,2026,4,AS,17001,18511,107,1168.5
DFW,SAN,2026,5,AS,13908,14940,90,1168.5
DFW,SFO,2024,6,NK,28048,32218,181,1461.4
DFW,SFO,2024,7,NK,29594,33968,193,1461.4
DFW,SFO,2024,8,NK,27709,33847,181,1461.4
DFW,SFO,2024,9,NK,21106,29359,157,1461.4
DFW,SFO,2024,10,NK,22636,27234,178,1461.4
DFW,SFO,2024,11,NK,25680,29893,179,1461.4
DFW,SFO,2024,12,NK,21934,31265,169,1461.4
DFW,SFO,2025,1,NK,27335,32574,178,1461.4
DFW,SFO,2025,2,NK,24313,30975,177,1461.4
DFW,SFO,2025,3,NK,26073,28350,175,1461.4
DFW,SFO,2025,4,NK,24448,31862,178,1461.4
DFW,SFO,2025,5,NK,23063,27258,177,1461.4
DFW,SFO,2025,6,NK,23559,28372,164,1461.4
DFW,SFO,2025,7,NK,27722,32391,177,1461.4
DFW,SFO,2025,8,NK,22784,31675,175,1461.4
DFW,SFO,2025,9,NK,22601,28224,168,1461.4
DFW,SFO,2025,10,NK,23980,28545,173,1461.4
DFW,SFO,2025,11,NK,25287,32940,180,1461.4
DFW,SFO,2025,12,NK,25596,30751,191,1461.4
DFW,SFO,2026,1,NK,21384,26712,168,1461.4
DFW,SFO,2026,2,NK,29035,34189,191,1461.4
DFW,SFO,2026,3,NK,28251,34390,181,1461.4
DFW,SFO,2026,4,NK,27372,33488,184,1461.4
DFW,SFO,2026,5,NK,22448,26676,171,1461.4
DTW,DEN,2024,6,DL,18068,26070,158,1120.0
DTW,DEN,2024,7,DL,19693,23088,148,1120.0
DTW,DEN,2024,8,DL,18093,24624,171,1120.0
DTW,DEN,2024,9,DL,19656,23652,162,1120.0
DTW,DEN,2024,10,DL,15809,18816,147,1120.0
DTW,DEN,2024,11,DL,20764,28710,165,1120.0
DTW,DEN,2024,12,DL,16710,22576,166,1120.0
DTW,DEN,2025,1,DL,22476,26732,164,1120.0
DTW,DEN,2025,2,DL,16455,18840,157,1120.0
DTW,DEN,2025,3,DL,20316,24603,177,1120.0
DTW,DEN,2025,4,DL,18341,21042,167,1120.0
DTW,DEN,2025,5,DL,14871,18375,147,1120.0
DTW,DEN,2025,6,DL,22960,28386,171,1120.0
DTW,DEN,2025,7,DL,22707,28392,168,1120.0
DTW,DEN,2025,8,DL,20231,25926,174,1120.0
DTW,DEN,2025,9,DL,18274,21543,167,1120.0
DTW,DEN,2025,10,DL,20237,26386,158,1120.0
DTW,DEN,2025,11,DL,13069,18318,142,1120.0
DTW,DEN,2025,12,DL,18981,22912,179,1120.0
DTW,DEN,2026,1,DL,18420,25438,161,1120.0
DTW,DEN,2026,2,DL,21218,25730,166,1120.0
DTW,DEN,2026,3,DL,20247,26195,169,1120.0
DTW,DEN,2026,4,DL,15957,19803,161,1120.0
DTW,DEN,2026,5,DL,20534,24492,157,1120.0
DTW,IAD,2024,6,WN,7440,9450,126,383.0
DTW,IAD,2024,7,WN,5776,7020,117,383.0
DTW,IAD,2024,8,WN,7023,8954,121,383.0
DTW,IAD,2024,9,WN,6465,7134,123,383.0
DTW,IAD,2024,10,WN,5840,6780,113,383.0
DTW,IAD,2024,11,WN,6370,8064,126,383.0
DTW,IAD,2024,12,WN,8389,9039,131,383.0
DTW,IAD,2025,1,WN,5568,6944,124,383.0
DTW,IAD,2025,2,WN,5745,7018,121,383.0
DTW,IAD,2025,3,WN,6732,8208,108,383.0
DTW,IAD,2025,4,WN,6935,8700,116,383.0
DTW,IAD,2025,5,WN,5254,6612,114,383.0
DTW,IAD,2025,6,WN,6753,8610,123,383.0
DTW,IAD,2025,7,WN,6210,7360,115,383.0
DTW,IAD,2025,8,WN,7625,8832,128,383.0
DTW,IAD,2025,9,WN,7619,8375,125,383.0
DTW,IAD,2025,10,WN,4680,6604,127,383.0
DTW,IAD,2025,11,WN,6594,8260,118,383.0
DTW,IAD,2025,12,WN,5662,6785,115,383.0
DTW,IAD,2026,1,WN,6309,8060,124,383.0
DTW,IAD,2026,2,WN,6402,7410,114,383.0
DTW,IAD,2026,3,WN,5884,8700,116,383.0
DTW,IAD,2026,4,WN,5700,7168,128,383.0
DTW,IAD,2026,5,WN,5523,6864,132,383.0
DTW,LAX,2024,6,NK,16207,19902,107,1974.8
DTW,LAX,2024,7,NK,13087,14345,95,1974.8
DTW,LAX,2024,8,NK,12865,16020,89,1974.8
DTW,LAX,2024,9,NK,14042,16720,110,1974.8
DTW,LAX,2024,10,NK,13139,16290,90,1974.8
DTW,LAX,2024,11,NK,12799,17226,99,1974.8
DTW,LAX,2024,12,NK,12507,17820,99,1974.8
DTW,LAX,2025,1,NK,13299,15180,92,1974.8
DTW,LAX,2025,2,NK,12187,16583,103,1974.8
DTW,LAX,2025,3,NK,12568,15811,97,1974.8
DTW,LAX,2025,4,NK,13926,17300,100,1974.8
DTW,LAX,2025,5,NK,11669,14949,99,1974.8
DTW,LAX,2025,6,NK,13031,14382,94,1974.8
DTW,LAX,2025,7,NK,12113,13416,86,1974.8
DTW,LAX,2025,8,NK,13139,16005,97,1974.8
DTW,LAX,2025,9,NK,13569,16800,100,1974.8
DTW,LAX,2025,10,NK,13706,17575,95,1974.8
DTW,LAX,2025,11,NK,13912,15808,104,1974.8
DTW,LAX,2025,12,NK,16169,18849,103,1974.8
DTW,LAX,2026,1,NK,13143,15210,90,1974.8
DTW,LAX,2026,2,NK,12580,15744,96,1974.8
DTW,LAX,2026,3,NK,12556,14628,92,1974.8
DTW,LAX,2026,4,NK,14680,18100,100,1974.8
DTW,LAX,2026,5,NK,14172,17000,100,1974.8
DTW,MDW,2024,6,WN,11771,12775,175,227.8
DTW,MDW,2024,7,WN,8566,10395,165,227.8
DTW,MDW,2024,8,WN,9261,11352,172,227.8
DTW,MDW,2024,9,WN,6576,8352,144,227.8
DTW,MDW,2024,10,WN,6511,8100,162,227.8
DTW,MDW,2024,11,WN,8059,9128,163,227.8
DTW,MDW,2024,12,WN,7824,9352,167,227.8
DTW,MDW,2025,1,WN,7755,9576,152,227.8
DTW,MDW,2025,2,WN,10117,11400,152,227.8
DTW,MDW,2025,3,WN,7692,8866,143,227.8
DTW,MDW,2025,4,WN,6718,8778,154,227.8
DTW,MDW,2025,5,WN,8816,10150,175,227.8
DTW,MDW,2025,6,WN,11373,12960,180,227.8
DTW,MDW,2025,7,WN,7785,10494,159,227.8
DTW,MDW,2025,8,WN,7234,8400,168,227.8
DTW,MDW,2025,9,WN,7978,9804,172,227.8
DTW,MDW,2025,10,WN,9483,12062,163,227.8
DTW,MDW,2025,11,WN,9616,10143,161,227.8
DTW,MDW,2025,12,WN,7565,9804,172,227.8
DTW,MDW,2026,1,WN,6363,8478,157,227.8
DTW,MDW,2026,2,WN,11101,12118,166,227.8
DTW,MDW,2026,3,WN,7767,9291,163,227.8
DTW,MDW,2026,4,WN,10413,12062,163,227.8
DTW,MDW,2026,5,WN,9211,11160,155,227.8
DTW,ORD,2024,6,UA,3611,4539,89,233.9
DTW,ORD,2024,7,UA,5525,5808,88,233.9
DTW,ORD,2024,8,UA,4395,5310,90,233.9
DTW,ORD,2024,9,UA,4269,5104,88,233.9
DTW,ORD,2024,10,UA,4211,5184,81,233.9
DTW,ORD,2024,11,UA,4276,5655,87,233.9
DTW,ORD,2024,12,UA,5426,6256,92,233.9
DTW,ORD,2025,1,UA,4661,4895,89,233.9
DTW,ORD,2025,2,UA,4936,6900,92,233.9
DTW,ORD,2025,3,UA,4432,6231,93,233.9
DTW,ORD,2025,4,UA,4289,5133,87,233.9
DTW,ORD,2025,5,UA,3398,4350,75,233.9
DTW,ORD,2025,6,UA,3762,4256,76,233.9
DTW,ORD,2025,7,UA,4648,5964,84,233.9
DTW,ORD,2025,8,UA,4785,6132,84,233.9
DTW,ORD,2025,9,UA,5225,6460,85,233.9
DTW,ORD,2025,10,UA,4013,4956,84,233.9
DTW,ORD,2025,11,UA,3683,4316,83,233.9
DTW,ORD,2025,12,UA,4175,4998,98,233.9
DTW,ORD,2026,1,UA,4696,5400,90,233.9
DTW,ORD,2026,2,UA,3851,4472,86,233.9
DTW,ORD,2026,3,UA,4539,5850,90,233.9
DTW,ORD,2026,4,UA,4963,6068,82,233.9
DTW,ORD,2026,5,UA,4640,6106,86,233.9
DTW,SFO,2024,6,WN,19774,27370,161,2073.7
DTW,SFO,2024,7,WN,26830,31862,178,2073.7
DTW,SFO,2024,8,WN,25025,29673,157,2073.7
DTW,SFO,2024,9,WN,26960,29388,158,2073.7
DTW,SFO,2024,10,WN,22918,25758,162,2073.7
DTW,SFO,2024,11,WN,19536,26970,155,2073.7
DTW,SFO,2024,12,WN,22935,25920,160,2073.7
DTW,SFO,2025,1,WN,28602,30800,176,2073.7
DTW,SFO,2025,2,WN,27638,35144,191,2073.7
DTW,SFO,2025,3,WN,24809,28884,174,2073.7
DTW,SFO,2025,4,WN,26936,31856,176,2073.7
DTW,SFO,2025,5,WN,23359,29583,171,2073.7
DTW,SFO,2025,6,WN,19220,24327,159,2073.7
DTW,SFO,2025,7,WN,26186,30260,170,2073.7
DTW,SFO,2025,8,WN,20973,26553,167,2073.7
DTW,SFO,2025,9,WN,21662,26208,168,2073.7
DTW,SFO,2025,10,WN,23348,26350,170,2073.7
DTW,SFO,2025,11,WN,21152,25748,164,2073.7
DTW,SFO,2025,12,WN,21632,28545,165,2073.7
DTW,SFO,2026,1,WN,22903,28026,173,2073.7
DTW,SFO,2026,2,WN,22203,28891,167,2073.7
DTW,SFO,2026,3,WN,27302,28548,183,2073.7
DTW,SFO,2026,4,WN,22636,27966,177,2073.7
DTW,SFO,2026,5,WN,21217,27054,162,2073.7
EWB,JFK,2024,6,B6,699,780,13,163.4
EWB,JFK,2024,7,B6,693,806,13,163.4
EWB,JFK,2024,8,B6,730,896,14,163.4
EWB,JFK,2024,9,B6,659,884,13,163.4
EWB,JFK,2024,10,B6,785,1008,14,163.4
EWB,JFK,2024,11,B6,804,1022,14,163.4
EWB,JFK,2024,12,B6,596,840,12,163.4
EWB,JFK,2025,1,B6,604,728,13,163.4
EWB,JFK,2025,2,B6,573,728,13,163.4
EWB,JFK,2025,3,B6,531,728,13,163.4
EWB,JFK,2025,4,B6,828,1022,14,163.4
EWB,JFK,2025,5,B6,732,949,13,163.4
EWB,JFK,2025,6,B6,599,648,12,163.4
EWB,JFK,2025,7,B6,539,728,13,163.4
EWB,JFK,2025,8,B6,781,936,13,163.4
EWB,JFK,2025,9,B6,612,663,13,163.4
EWB,JFK,2025,10,B6,800,980,14,163.4
EWB,JFK,2025,11,B6,570,756,14,163.4
EWB,JFK,2025,12,B6,1013,1050,14,163.4
EWB,JFK,2026,1,B6,570,672,12,163.4
EWB,JFK,2026,2,B6,676,784,14,163.4
EWB,JFK,2026,3,B6,793,994,14,163.4
EWB,JFK,2026,4,B6,594,742,14,163.4
EWB,JFK,2026,5,B6,694,780,13,163.4
EWB,NPT,2024,6,WN,1085,1368,19,19.5
EWB,NPT,2024,7,WN,985,1134,21,19.5
EWB,NPT,2024,8,WN,900,972,18,19.5
EWB,NPT,2024,9,WN,1001,1121,19,19.5
EWB,NPT,2024,10,WN,1039,1176,21,19.5
EWB,NPT,2024,11,WN,1323,1520,20,19.5
EWB,NPT,2024,12,WN,1165,1400,20,19.5
EWB,NPT,2025,1,WN,951,1197,21,19.5
EWB,NPT,2025,2,WN,1117,1332,18,19.5
EWB,NPT,2025,3,WN,719,918,18,19.5
EWB,NPT,2025,4,WN,1068,1178,19,19.5
EWB,NPT,2025,5,WN,853,1026,19,19.5
EWB,NPT,2025,6,WN,872,1040,20,19.5
EWB,NPT,2025,7,WN,1174,1300,20,19.5
EWB,NPT,2025,8,WN,928,1121,19,19.5
EWB,NPT,2025,9,WN,1165,1470,21,19.5
EWB,NPT,2025,10,WN,910,1083,19,19.5
EWB,NPT,2025,11,WN,748,950,19,19.5
EWB,NPT,2025,12,WN,1080,1330,19,19.5
EWB,NPT,2026,1,WN,934,1102,19,19.5
EWB,NPT,2026,2,WN,934,1216,19,19.5
EWB,NPT,2026,3,WN,711,950,19,19.5
EWB,NPT,2026,4,WN,788,969,19,19.5
EWB,NPT,2026,5,WN,854,1026,18,19.5
EWB,ORD,2024,6,B6,598,810,6,871.4
EWB,ORD,2024,7,B6,544,756,6,871.4
EWB,ORD,2024,8,B6,816,858,6,871.4
EWB,ORD,2024,9,B6,644,822,6,871.4
EWB,ORD,2024,10,B6,588,738,6,871.4
EWB,ORD,2024,11,B6,671,834,6,871.4
EWB,ORD,2024,12,B6,1047,1197,7,871.4
EWB,ORD,2025,1,B6,708,931,7,871.4
EWB,ORD,2025,2,B6,756,900,6,871.4
EWB,ORD,2025,3,B6,794,936,6,871.4
EWB,ORD,2025,4,B6,689,858,6,871.4
EWB,ORD,2025,5,B6,890,936,6,871.4
EWB,ORD,2025,6,B6,866,1050,6,871.4
EWB,ORD,2025,7,B6,519,756,6,871.4
EWB,ORD,2025,8,B6,673,912,6,871.4
EWB,ORD,2025,9,B6,826,1032,6,871.4
EWB,ORD,2025,10,B6,807,882,7,871.4
EWB,ORD,2025,11,B6,962,1190,7,871.4
EWB,ORD,2025,12,B6,802,960,6,871.4
EWB,ORD,2026,1,B6,784,900,6,871.4
EWB,ORD,2026,2,B6,674,864,6,871.4
EWB,ORD,2026,3,B6,769,882,6,871.4
EWB,ORD,2026,4,B6,883,1008,7,871.4
EWB,ORD,2026,5,B6,589,726,6,871.4
EWB,PVD,2024,6,DL,2073,2448,34,24.4
EWB,PVD,2024,7,DL,1840,2178,33,24.4
EWB,PVD,2024,8,DL,1422,1770,30,24.4
EWB,PVD,2024,9,DL,1818,2016,32,24.4
EWB,PVD,2024,10,DL,2220,2584,34,24.4
EWB,PVD,2024,11,DL,1594,2015,31,24.4
EWB,PVD,2024,12,DL,1854,2240,32,24.4
EWB,PVD,2025,1,DL,2088,2485,35,24.4
EWB,PVD,2025,2,DL,1493,1708,28,24.4
EWB,PVD,2025,3,DL,1303,1485,27,24.4
EWB,PVD,2025,4,DL,1215,1782,33,24.4
EWB,PVD,2025,5,DL,1583,1984,32,24.4
EWB,PVD,2025,6,DL,1694,2100,35,24.4
EWB,PVD,2025,7,DL,1191,1620,30,24.4
EWB,PVD,2025,8,DL,1770,1950,30,24.4
EWB,PVD,2025,9,DL,2074,2442,33,24.4
EWB,PVD,2025,10,DL,1385,1550,31,24.4
EWB,PVD,2025,11,DL,1683,1860,31,24.4
EWB,PVD,2025,12,DL,1808,2482,34,24.4
EWB,PVD,2026,1,DL,2132,2700,36,24.4
EWB,PVD,2026,2,DL,2031,2345,35,24.4
EWB,PVD,2026,3,DL,1859,2244,34,24.4
EWB,PVD,2026,4,DL,1803,2052,36,24.4
EWB,PVD,2026,5,DL,1517,1750,35,24.4
EWR,DEN,2024,6,DL,20929,24236,146,1600.9
EWR,DEN,2024,7,DL,23875,27590,155,1600.9
EWR,DEN,2024,8,DL,22262,27550,145,1600.9
EWR,DEN,2024,9,DL,18732,25060,140,1600.9
EWR,DEN,2024,10,DL,20957,25116,161,1600.9
EWR,DEN,2024,11,DL,15829,23256,152,1600.9
EWR,DEN,2024,12,DL,24311,25893,137,1600.9
EWR,DEN,2025,1,DL,21118,22500,150,1600.9
EWR,DEN,2025,2,DL,17725,21488,136,1600.9
EWR,DEN,2025,3,DL,19310,26522,149,1600.9
EWR,DEN,2025,4,DL,19957,22896,144,1600.9
EWR,DEN,2025,5,DL,24847,27840,160,1600.9
EWR,DEN,2025,6,DL,23403,26220,138,1600.9
EWR,DEN,2025,7,DL,21903,26871,159,1600.9
EWR,DEN,2025,8,DL,18009,24150,150,1600.9
EWR,DEN,2025,9,DL,29593,31668,174,1600.9
EWR,DEN,2025,10,DL,20349,27318,157,1600.9
EWR,DEN,2025,11,DL,17692,25110,155,1600.9
EWR,DEN,2025,12,DL,23843,28336,161,1600.9
EWR,DEN,2026,1,DL,24090,28350,162,1600.9
EWR,DEN,2026,2,DL,17882,25102,154,1600.9
EWR,DEN,2026,3,DL,26547,28372,164,1600.9
EWR,DEN,2026,4,DL,16877,22040,145,1600.9
EWR,DEN,2026,5,DL,19573,22348,148,1600.9
EWR,DFW,2024,6,B6,13144,17050,110,1369.9
EWR,DFW,2024,7,B6,15505,17024,112,1369.9
EWR,DFW,2024,8,B6,13610,17613,103,1369.9
EWR,DFW,2024,9,B6,14881,17808,106,1369.9
EWR,DFW,2024,10,B6,15129,18315,111,1369.9
EWR,DFW,2024,11,B6,13344,17184,96,1369.9
EWR,DFW,2024,12,B6,17639,18870,111,1369.9
EWR,DFW,2025,1,B6,12450,15656,103,1369.9
EWR,DFW,2025,2,B6,12993,16464,98,1369.9
EWR,DFW,2025,3,B6,15704,20116,107,1369.9
EWR,DFW,2025,4,B6,14076,17278,106,1369.9
EWR,DFW,2025,5,B6,11340,15648,96,1369.9
EWR,DFW,2025,6,B6,11832,16878,97,1369.9
EWR,DFW,2025,7,B6,16252,19402,109,1369.9
EWR,DFW,2025,8,B6,14854,19200,120,1369.9
EWR,DFW,2025,9,B6,17483,22320,120,1369.9
EWR,DFW,2025,10,B6,12831,15939,99,1369.9
EWR,DFW,2025,11,B6,13301,18666,102,1369.9
EWR,DFW,2025,12,B6,16171,19920,120,1369.9
EWR,DFW,2026,1,B6,13465,16380,90,1369.9
EWR,DFW,2026,2,B6,15223,18748,109,1369.9
EWR,DFW,2026,3,B6,14791,17473,101,1369.9
EWR,DFW,2026,4,B6,12650,15908,97,1369.9
EWR,DFW,2026,5,B6,13638,17945,97,1369.9
EWR,HVN,2024,6,WN,5656,6030,90,77.8
EWR,HVN,2024,7,WN,4040,4959,87,77.8
EWR,HVN,2024,8,WN,4343,4851,77,77.8
EWR,HVN,2024,9,WN,3658,4860,81,77.8
EWR,HVN,2024,10,WN,4573,5852,77,77.8
EWR,HVN,2024,11,WN,3682,4565,83,77.8
EWR,HVN,2024,12,WN,4150,4740,79,77.8
EWR,HVN,2025,1,WN,3037,4000,80,77.8
EWR,HVN,2025,2,WN,4323,5576,82,77.8
EWR,HVN,2025,3,WN,4090,4845,85,77.8
EWR,HVN,2025,4,WN,4127,4860,81,77.8
EWR,HVN,2025,5,WN,3589,4661,79,77.8
EWR,HVN,2025,6,WN,5823,6308,83,77.8
EWR,HVN,2025,7,WN,4963,5760,96,77.8
EWR,HVN,2025,8,WN,4523,5688,79,77.8
EWR,HVN,2025,9,WN,4583,5400,72,77.8
EWR,HVN,2025,10,WN,3777,4100,82,77.8
EWR,HVN,2025,11,WN,3739,4560,76,77.8
EWR,HVN,2025,12,WN,4596,5400,75,77.8
EWR,HVN,2026,1,WN,4923,6512,88,77.8
EWR,HVN,2026,2,WN,4656,5796,84,77.8
EWR,HVN,2026,3,WN,4012,4712,76,77.8
EWR,HVN,2026,4,WN,3737,4482,83,77.8
EWR,HVN,2026,5,WN,3572,5040,80,77.8
EWR,LGA,2024,6,UA,5785,7425,135,16.7
EWR,LGA,2024,7,UA,9940,11100,148,16.7
EWR,LGA,2024,8,UA,7332,9576,152,16.7
EWR,LGA,2024,9,UA,8090,8757,139,16.7
EWR,LGA,2024,10,UA,8096,9620,148,16.7
EWR,LGA,2024,11,UA,8083,8970,138,16.7
EWR,LGA,2024,12,UA,6893,9316,137,16.7
EWR,LGA,2025,1,UA,7291,8909,151,16.7
EWR,LGA,2025,2,UA,6477,9514,134,16.7
EWR,LGA,2025,3,UA,8301,10050,134,16.7
EWR,LGA,2025,4,UA,6969,8496,144,16.7
EWR,LGA,2025,5,UA,7600,8757,139,16.7
EWR,LGA,2025,6,UA,8618,10582,143,16.7
EWR,LGA,2025,7,UA,6561,8094,142,16.7
EWR,LGA,2025,8,UA,6249,6936,136,16.7
EWR,LGA,2025,9,UA,9082,10230,155,16.7
EWR,LGA,2025,10,UA,7070,8970,138,16.7
EWR,LGA,2025,11,UA,7440,8960,140,16.7
EWR,LGA,2025,12,UA,8147,9514,142,16.7
EWR,LGA,2026,1,UA,7855,8418,138,16.7
EWR,LGA,2026,2,UA,9366,11248,152,16.7
EWR,LGA,2026,3,UA,9174,11736,163,16.7
EWR,LGA,2026,4,UA,6657,8046,149,16.7
EWR,LGA,2026,5,UA,7543,8928,144,16.7
EWR,ORD,2024,6,UA,19678,21060,135,717.3
EWR,ORD,2024,7,UA,20023,22914,134,717.3
EWR,ORD,2024,8,UA,18637,20352,128,717.3
EWR,ORD,2024,9,UA,13262,17030,130,717.3
EWR,ORD,2024,10,UA,16954,21014,133,717.3
EWR,ORD,2024,11,UA,15386,18876,121,717.3
EWR,ORD,2024,12,UA,12601,16891,133,717.3
EWR,ORD,2025,1,UA,11829,13800,115,717.3
EWR,ORD,2025,2,UA,17302,20400,136,717.3
EWR,ORD,2025,3,UA,15641,20049,123,717.3
EWR,ORD,2025,4,UA,17209,20536,136,717.3
EWR,ORD,2025,5,UA,13545,16616,124,717.3
EWR,ORD,2025,6,UA,15608,17500,125,717.3
EWR,ORD,2025,7,UA,13146,16456,121,717.3
EWR,ORD,2025,8,UA,12571,16128,126,717.3
EWR,ORD,2025,9,UA,15323,18358,134,717.3
EWR,ORD,2025,10,UA,12213,15360,128,717.3
EWR,ORD,2025,11,UA,17483,19964,124,717.3
EWR,ORD,2025,12,UA,13766,16641,129,717.3
EWR,ORD,2026,1,UA,15903,18848,124,717.3
EWR,ORD,2026,2,UA,12076,15609,121,717.3
EWR,ORD,2026,3,UA,16496,20708,124,717.3
EWR,ORD,2026,4,UA,13022,17262,126,717.3
EWR,ORD,2026,5,UA,14373,16492,124,717.3
EWR,SEA,2024,6,DL,9879,11055,67,2395.4
EWR,SEA,2024,7,DL,8722,11628,68,2395.4
EWR,SEA,2024,8,DL,11034,11690,70,2395.4
EWR,SEA,2024,9,DL,10586,13912,74,2395.4
EWR,SEA,2024,10,DL,10559,13419,71,2395.4
EWR,SEA,2024,11,DL,9557,11178,69,2395.4
EWR,SEA,2024,12,DL,9800,10350,69,2395.4
EWR,SEA,2025,1,DL,9589,11840,74,2395.4
EWR,SEA,2025,2,DL,10495,12556,73,2395.4
EWR,SEA,2025,3,DL,10321,12180,70,2395.4
EWR,SEA,2025,4,DL,7808,11775,75,2395.4
EWR,SEA,2025,5,DL,9461,11041,61,2395.4
EWR,SEA,2025,6,DL,8974,10944,72,2395.4
EWR,SEA,2025,7,DL,10951,13392,72,2395.4
